調査集団,刺激語,年齢区分,反応語,男,女,全,％
1.東京,家具,小学1年生,くつ箱,0,1,1,
1.東京,家具,小学1年生,くま,0,1,1,
1.東京,家具,小学1年生,黒板,0,1,1,
1.東京,家具,小学1年生,ごみ箱,1,0,1,
1.東京,家具,小学1年生,三面鏡,0,1,1,
1.東京,家具,小学1年生,写真,0,1,1,
1.東京,家具,小学1年生,食堂,1,0,1,
1.東京,家具,小学1年生,食器だな,1,0,1,
1.東京,家具,小学1年生,水そう,0,1,1,
1.東京,家具,小学1年生,洗たく,1,0,1,
1.東京,家具,小学1年生,洗たく機,0,1,1,
1.東京,家具,小学1年生,洗面台,0,1,1,
1.東京,家具,小学1年生,タオル掛け,0,1,1,
1.東京,家具,小学1年生,大黒柱,1,0,1,
1.東京,家具,小学1年生,台所,0,1,1,
1.東京,家具,小学1年生,ダンボール,0,1,1,
1.東京,家具,小学1年生,茶わん入れ,0,1,1,
1.東京,家具,小学1年生,机のいす,0,1,1,
1.東京,家具,小学1年生,積木,0,1,1,
1.東京,家具,小学1年生,手提げ袋,0,1,1,
1.東京,家具,小学1年生,鉄の入れ物,1,0,1,
1.東京,家具,小学1年生,トースト,0,1,1,
1.東京,家具,小学1年生,流し,1,0,1,
1.東京,家具,小学1年生,二段ベット,0,1,1,
1.東京,家具,小学1年生,人形箱,0,1,1,
1.東京,家具,小学1年生,粘土板,0,1,1,
1.東京,家具,小学1年生,ノート,0,1,1,
1.東京,家具,小学1年生,箱,1,0,1,
1.東京,家具,小学1年生,ハンカチ,0,1,1,
1.東京,家具,小学1年生,バック,0,1,1,
1.東京,家具,小学1年生,ブロック,0,1,1,
1.東京,家具,小学1年生,プロパンガス,0,1,1,
1.東京,家具,小学1年生,包丁,0,1,1,
1.東京,家具,小学1年生,仏さん,0,1,1,
1.東京,家具,小学1年生,ポット,1,0,1,
1.東京,家具,小学1年生,窓,0,1,1,
1.東京,家具,小学1年生,まな板,0,1,1,
1.東京,家具,小学1年生,ミニカー,0,1,1,
1.東京,家具,小学1年生,物入れ,1,0,1,
1.東京,家具,小学1年生,やかん,1,0,1,
1.東京,家具,小学1年生,ランドセル,0,1,1,
1.東京,家具,小学1年生,レコード,0,1,1,
1.東京,家具,小学1年生,ロッカー,0,1,1,
1.東京,家具,小学1年生,無反応者,21,27,48,
1.東京,家具,小学2年生,たんす,25,35,60,
1.東京,家具,小学2年生,机,26,26,52,
1.東京,家具,小学2年生,いす,20,21,41,
1.東京,家具,小学2年生,ベッド,7,8,15,
1.東京,家具,小学2年生,テーブル,5,9,14,
1.東京,家具,小学2年生,戸だな,2,7,9,
1.東京,家具,小学2年生,テレビ,3,4,7,
1.東京,家具,小学2年生,たな,3,3,6,
1.東京,家具,小学2年生,茶たんす,2,4,6,
1.東京,家具,小学2年生,台,1,3,4,
1.東京,家具,小学2年生,本だな,2,2,4,
1.東京,家具,小学2年生,洋服だんす,1,3,4,
1.東京,家具,小学2年生,鏡,0,3,3,
1.東京,家具,小学2年生,鏡台,0,3,3,
1.東京,家具,小学2年生,こたつ,1,2,3,
1.東京,家具,小学2年生,食器だな,0,3,3,
1.東京,家具,小学2年生,電気,1,2,3,
1.東京,家具,小学2年生,冷蔵庫,1,2,3,
1.東京,家具,小学2年生,食器,1,1,2,
1.東京,家具,小学2年生,スタンド,0,2,2,
1.東京,家具,小学2年生,ステレオ,1,1,2,
1.東京,家具,小学2年生,ストーブ,1,1,2,
1.東京,家具,小学2年生,スプーン,1,1,2,
1.東京,家具,小学2年生,洗たく機,1,1,2,
1.東京,家具,小学2年生,ソファー,0,2,2,
1.東京,家具,小学2年生,台所,1,1,2,
1.東京,家具,小学2年生,本立て,0,2,2,
1.東京,家具,小学2年生,ロッカー,0,2,2,
1.東京,家具,小学2年生,カーテン,0,1,1,
1.東京,家具,小学2年生,カーペット,0,1,1,
1.東京,家具,小学2年生,かご,0,1,1,
1.東京,家具,小学2年生,壁掛け,0,1,1,
1.東京,家具,小学2年生,ガラス,0,1,1,
1.東京,家具,小学2年生,木のたんす,0,1,1,
1.東京,家具,小学2年生,救急箱,0,1,1,
1.東京,家具,小学2年生,きれいなたんす,0,1,1,
1.東京,家具,小学2年生,クーラー,0,1,1,
1.東京,家具,小学2年生,クッション,0,1,1,
1.東京,家具,小学2年生,化粧だんす,0,1,1,
1.東京,家具,小学2年生,コップ,1,0,1,
1.東京,家具,小学2年生,コンロ,1,0,1,
1.東京,家具,小学2年生,サイドボード,0,1,1,
1.東京,家具,小学2年生,皿,0,1,1,
1.東京,家具,小学2年生,定規,1,0,1,
1.東京,家具,小学2年生,整理だな,0,1,1,
1.東京,家具,小学2年生,扇風機,0,1,1,
1.東京,家具,小学2年生,茶わん,0,1,1,
1.東京,家具,小学2年生,電話,0,1,1,
1.東京,家具,小学2年生,時計,0,1,1,
1.東京,家具,小学2年生,ドア,0,1,1,
1.東京,家具,小学2年生,長いす,0,1,1,
1.東京,家具,小学2年生,流し,0,1,1,
1.東京,家具,小学2年生,はし,0,1,1,
1.東京,家具,小学2年生,引出し,0,1,1,
1.東京,家具,小学2年生,ふすま,0,1,1,
1.東京,家具,小学2年生,布団,0,1,1,
1.東京,家具,小学2年生,勉強机,0,1,1,
1.東京,家具,小学2年生,ペンキで塗ったたんす,0,1,1,
1.東京,家具,小学2年生,本箱,1,0,1,
1.東京,家具,小学2年生,棒,0,1,1,
1.東京,家具,小学2年生,ボックス,0,1,1,
1.東京,家具,小学2年生,窓,0,1,1,
1.東京,家具,小学2年生,やかん,1,0,1,
1.東京,家具,小学2年生,ランドセル,1,0,1,
1.東京,家具,小学2年生,和だんす,0,1,1,
1.東京,家具,小学2年生,無反応者,12,8,20,
1.東京,家具,小学3年生,たんす,41,37,78,
1.東京,家具,小学3年生,机,35,31,66,
1.東京,家具,小学3年生,いす,28,32,60,
1.東京,家具,小学3年生,テーブル,4,15,19,
1.東京,家具,小学3年生,ベッド,5,14,19,
1.東京,家具,小学3年生,テレビ,10,6,16,
1.東京,家具,小学3年生,本箱,8,5,13,
1.東京,家具,小学3年生,戸だな,6,6,12,
1.東京,家具,小学3年生,たな,4,5,9,
1.東京,家具,小学3年生,鏡台,2,5,7,
1.東京,家具,小学3年生,本だな,3,4,7,
1.東京,家具,小学3年生,鏡,5,1,6,
1.東京,家具,小学3年生,茶だんす,1,5,6,
1.東京,家具,小学3年生,引出し,3,3,6,
1.東京,家具,小学3年生,ロッカー,2,4,6,
1.東京,家具,小学3年生,オルガン,3,2,5,
1.東京,家具,小学3年生,こたつ,2,3,5,
1.東京,家具,小学3年生,本立て,1,4,5,
1.東京,家具,小学3年生,御膳,2,2,4,
1.東京,家具,小学3年生,クーラー,2,2,4,
1.東京,家具,小学3年生,時計,2,2,4,
1.東京,家具,小学3年生,洋服だんす,0,4,4,
1.東京,家具,小学3年生,げた箱,0,3,3,
1.東京,家具,小学3年生,台,3,0,3,
1.東京,家具,小学3年生,電気,0,3,3,
1.東京,家具,小学3年生,ピアノ,1,2,3,
1.東京,家具,小学3年生,ミシン,0,3,3,
1.東京,家具,小学3年生,ラジオ,1,2,3,
1.東京,家具,小学3年生,かさ立て,0,2,2,
1.東京,家具,小学3年生,洗たく機,1,1,2,
1.東京,家具,小学3年生,ソファー,0,2,2,
1.東京,家具,小学3年生,冷蔵庫,0,2,2,
1.東京,家具,小学3年生,和だんす,0,2,2,
1.東京,家具,小学3年生,家,0,1,1,
1.東京,家具,小学3年生,押入れ,0,1,1,
1.東京,家具,小学3年生,カッター,0,1,1,
1.東京,家具,小学3年生,花びん,1,0,1,
1.東京,家具,小学3年生,学習,1,0,1,
1.東京,家具,小学3年生,学習机,0,1,1,
1.東京,家具,小学3年生,ガラス,0,1,1,
1.東京,家具,小学3年生,着物入れ,0,1,1,
1.東京,家具,小学3年生,毛糸,0,1,1,
1.東京,家具,小学3年生,化粧台,0,1,1,
1.東京,家具,小学3年生,コップ,1,0,1,
1.東京,家具,小学3年生,コップ入れ,0,1,1,
1.東京,家具,小学3年生,コップ箱,0,1,1,
1.東京,家具,小学3年生,ごみ箱,1,0,1,
1.東京,家具,小学3年生,算数,1,0,1,
1.東京,家具,小学3年生,三面鏡,0,1,1,
1.東京,家具,小学3年生,じき,1,0,1,
1.東京,家具,小学3年生,じゅうたん,1,0,1,
1.東京,家具,小学3年生,水道,0,1,1,
